Symbol,Year,Month,Open,High,Low,Close,Volume
PFAVAL.CL,2024,2,510.0,510.0,476.0,481.0,22127777
PFAVAL.CL,2024,3,480.0,492.0,408.0,430.0,212335839
PFAVAL.CL,2024,4,428.0,485.0,428.0,463.0,74429357
PFAVAL.CL,2024,5,463.0,491.0,450.0,450.0,41624013
PFAVAL.CL,2024,6,450.0,457.0,431.0,433.0,23504611
PFBCOLOM.CL,2020,1,45800.0,45900.0,43600.0,44700.0,7508388
PFBCOLOM.CL,2020,2,44800.0,47400.0,40540.0,42080.0,17183180
PFBCOLOM.CL,2020,3,40900.0,42300.0,17760.0,27500.0,29115728
PFBCOLOM.CL,2020,4,24360.0,28180.0,23800.0,25880.0,21053240
PFBCOLOM.CL,2020,5,25880.0,25880.0,21400.0,24600.0,20078698
PFBCOLOM.CL,2020,6,25200.0,30380.0,24360.0,24700.0,19834521
PFBCOLOM.CL,2020,7,24660.0,26700.0,24000.0,26500.0,22232611
PFBCOLOM.CL,2020,8,25620.0,27440.0,24100.0,26720.0,14858336
PFBCOLOM.CL,2020,9,28000.0,28280.0,24300.0,24700.0,16642236
PFBCOLOM.CL,2020,10,24680.0,25900.0,23330.0,24500.0,11443166
PFBCOLOM.CL,2020,11,24500.0,28500.0,24500.0,27890.0,13925904
PFBCOLOM.CL,2020,12,28550.0,35700.0,27750.0,35100.0,16632759
PFBCOLOM.CL,2021,1,35100.0,35100.0,30550.0,31520.0,15103803
PFBCOLOM.CL,2021,2,31520.0,32960.0,29810.0,31000.0,10745124
PFBCOLOM.CL,2021,3,31150.0,31360.0,29180.0,29180.0,9867694
PFBCOLOM.CL,2021,4,29180.0,30780.0,28000.0,28000.0,9381342
PFBCOLOM.CL,2021,5,27500.0,29870.0,27000.0,27600.0,14084063
PFBCOLOM.CL,2021,6,28190.0,29030.0,26520.0,26820.0,8282098
PFBCOLOM.CL,2021,7,26700.0,29190.0,26300.0,27800.0,8305667
PFBCOLOM.CL,2021,8,27800.0,31830.0,27300.0,31400.0,12408071
PFBCOLOM.CL,2021,9,31600.0,33000.0,30500.0,33000.0,12617295
PFBCOLOM.CL,2021,10,33090.0,34900.0,32400.0,33800.0,11824506
PFBCOLOM.CL,2021,11,33800.0,34500.0,29600.0,32400.0,11745351
PFBCOLOM.CL,2021,12,34100.0,35680.0,30800.0,32000.0,10217645
PFBCOLOM.CL,2022,1,32120.0,36200.0,30400.0,35240.0,11235902
PFBCOLOM.CL,2022,2,34670.0,35690.0,33010.0,34800.0,11367456
PFBCOLOM.CL,2022,3,35950.0,40380.0,35140.0,40310.0,30180858662
PFBCOLOM.CL,2022,4,40500.0,41110.0,38070.0,39120.0,9556273
PFBCOLOM.CL,2022,5,38400.0,43200.0,34770.0,42300.0,20680811
PFBCOLOM.CL,2022,6,42180.0,42600.0,31700.0,31700.0,12635671
PFBCOLOM.CL,2022,7,32800.0,33270.0,29350.0,31620.0,7747834
PFBCOLOM.CL,2022,8,30900.0,35490.0,30320.0,30580.0,10356696
PFBCOLOM.CL,2022,9,31000.0,34000.0,27380.0,28020.0,7627042
PFBCOLOM.CL,2022,10,29190.0,31250.0,28290.0,31250.0,7491618
PFBCOLOM.CL,2022,11,31770.0,32660.0,30510.0,31990.0,13097192141
PFBCOLOM.CL,2022,12,31510.0,34100.0,30480.0,33550.0,5776242
PFBCOLOM.CL,2023,1,32910.0,35490.0,32910.0,35490.0,8724323
PFBCOLOM.CL,2023,2,35010.0,35690.0,30190.0,30820.0,10099283
PFBCOLOM.CL,2023,3,31090.0,31940.0,26380.0,29180.0,11473251
PFBCOLOM.CL,2023,4,29800.0,33440.0,27620.0,29100.0,7951314
PFBCOLOM.CL,2023,5,29100.0,29100.0,25420.0,25960.0,10250976
PFBCOLOM.CL,2023,6,26190.0,30710.0,25890.0,27990.0,8335166
PFBCOLOM.CL,2023,7,27990.0,30000.0,26600.0,29360.0,8229089
PFBCOLOM.CL,2023,8,30000.0,30140.0,27100.0,27200.0,8962444
PFBCOLOM.CL,2023,9,27210.0,28050.0,25010.0,27080.0,11121883
PFBCOLOM.CL,2023,10,27110.0,27480.0,25980.0,26400.0,5768274
PFBCOLOM.CL,2023,11,26370.0,28320.0,26100.0,27800.0,6522262
PFBCOLOM.CL,2023,12,27800.0,29920.0,27540.0,29920.0,10133888
PFBCOLOM.CL,2024,1,29920.0,33500.0,29820.0,30680.0,7211008
PFBCOLOM.CL,2024,2,30760.0,33100.0,29220.0,32080.0,12715144
PFBCOLOM.CL,2024,3,32100.0,33000.0,31300.0,32880.0,10771822
PFBCOLOM.CL,2024,4,32880.0,35000.0,31120.0,32100.0,21182530
PFBCOLOM.CL,2024,5,32100.0,36100.0,32000.0,34080.0,15195405
PFBCOLOM.CL,2024,6,34080.0,35440.0,32940.0,34080.0,9598157
PFGRUPOARG.CL,2020,1,13500.0,13520.0,12200.0,13000.0,1890915
PFGRUPOARG.CL,2020,2,12940.0,13220.0,11580.0,12500.0,1186003
PFGRUPOARG.CL,2020,3,12500.0,12760.0,5500.0,9420.0,1042285
PFGRUPOARG.CL,2020,4,8130.0,9700.0,7830.0,8100.0,870762
PFGRUPOARG.CL,2020,5,8100.0,8180.0,6500.0,7700.0,740655
PFGRUPOARG.CL,2020,6,7860.0,8530.0,7600.0,7650.0,897065
PFGRUPOARG.CL,2020,7,7950.0,8860.0,7740.0,7740.0,1438497
PFGRUPOARG.CL,2020,8,8080.0,9120.0,7840.0,8800.0,1778031
PFGRUPOARG.CL,2020,9,9270.0,9920.0,9000.0,9920.0,771495
PFGRUPOARG.CL,2020,10,9300.0,9630.0,8020.0,8600.0,864017
PFGRUPOARG.CL,2020,11,8600.0,9720.0,8600.0,9300.0,516566
PFGRUPOARG.CL,2020,12,9500.0,10750.0,9480.0,10500.0,1381144
PFGRUPOARG.CL,2021,1,10500.0,10700.0,10100.0,10300.0,812025
PFGRUPOARG.CL,2021,2,10300.0,10310.0,9600.0,9810.0,414048
PFGRUPOARG.CL,2021,3,9885.0,9900.0,9250.0,9500.0,287568
PFGRUPOARG.CL,2021,4,9500.0,9900.0,8700.0,8705.0,421192
PFGRUPOARG.CL,2021,5,8050.0,9200.0,7200.0,8000.0,736407
PFGRUPOARG.CL,2021,6,8160.0,8700.0,8020.0,8020.0,520102
PFGRUPOARG.CL,2021,7,8255.0,8500.0,7915.0,8050.0,262779
PFGRUPOARG.CL,2021,8,8050.0,8700.0,7505.0,8020.0,665492
PFGRUPOARG.CL,2021,9,8180.0,8340.0,7930.0,8300.0,862882
PFGRUPOARG.CL,2021,10,8355.0,8990.0,8315.0,8600.0,1041223
PFGRUPOARG.CL,2021,11,8600.0,9045.0,8100.0,8815.0,670486
PFGRUPOARG.CL,2021,12,9790.0,10500.0,9015.0,9300.0,1737559
PFGRUPOARG.CL,2022,1,9300.0,12930.0,9300.0,11800.0,2271497
PFGRUPOARG.CL,2022,2,11500.0,12090.0,9100.0,9690.0,1124971
PFGRUPOARG.CL,2022,3,9710.0,10000.0,9030.0,9400.0,333029214
PFGRUPOARG.CL,2022,4,9400.0,9540.0,9000.0,9080.0,766931
PFGRUPOARG.CL,2022,5,9000.0,9200.0,7880.0,9200.0,1010237
PFGRUPOARG.CL,2022,6,9090.0,9160.0,7250.0,7390.0,937563
PFGRUPOARG.CL,2022,7,7120.0,7950.0,6500.0,7700.0,565065
PFGRUPOARG.CL,2022,8,7700.0,7800.0,6500.0,6630.0,615053
PFGRUPOARG.CL,2022,9,6800.0,6800.0,5650.0,6000.0,336967
PFGRUPOARG.CL,2022,10,6390.0,6510.0,5005.0,5900.0,713222
PFGRUPOARG.CL,2022,11,6370.0,6420.0,6000.0,6240.0,136413338
PFGRUPOARG.CL,2022,12,6200.0,6350.0,5670.0,6350.0,413065
PFGRUPOARG.CL,2023,1,6495.0,6495.0,5500.0,5500.0,353375
PFGRUPOARG.CL,2023,2,5600.0,5620.0,4700.0,5550.0,588776
PFGRUPOARG.CL,2023,3,5950.0,6400.0,5361.330078125,5920.0,618602
PFGRUPOARG.CL,2023,4,5761.3798828125,5950.0,5365.0,5675.0,277937
PFGRUPOARG.CL,2023,5,5675.0,5675.0,5200.0,5390.0,474994
PFGRUPOARG.CL,2023,6,5390.0,6150.0,5390.0,6010.0,577343
PFGRUPOARG.CL,2023,7,6010.0,6190.0,5850.0,6080.0,1374984
PFGRUPOARG.CL,2023,8,6310.0,6370.0,5150.0,5370.0,58821233
PFGRUPOARG.CL,2023,9,5370.0,6690.0,5300.0,6615.0,1006894
PFGRUPOARG.CL,2023,10,6600.0,7010.0,6255.0,6500.0,662960
PFGRUPOARG.CL,2023,11,6690.0,7440.0,6310.0,7400.0,671918
PFGRUPOARG.CL,2023,12,7300.0,8460.0,7070.0,8460.0,729012
PFGRUPOARG.CL,2024,1,8460.0,10400.0,8460.0,10300.0,897946
PFGRUPOARG.CL,2024,2,10100.0,10300.0,9000.0,10100.0,863234
PFGRUPOARG.CL,2024,3,10080.0,11600.0,10000.0,11280.0,1232479
PFGRUPOARG.CL,2024,4,11580.0,12240.0,11080.0,11600.0,2927061
PFGRUPOARG.CL,2024,5,11600.0,12460.0,10400.0,11660.0,1686930
PFGRUPOARG.CL,2024,6,11660.0,12160.0,11240.0,11900.0,1161161
PFGRUPSURA.CL,2020,1,29300.0,29400.0,27380.0,27900.0,1941950
PFGRUPSURA.CL,2020,2,27780.0,28860.0,25000.0,26400.0,2398469
PFGRUPSURA.CL,2020,3,26000.0,27000.0,10920.0,16780.0,4060644
PFGRUPSURA.CL,2020,4,15560.0,19560.0,15520.0,18880.0,2067881
PFGRUPSURA.CL,2020,5,18880.0,19000.0,15120.0,15160.0,818281
PFGRUPSURA.CL,2020,6,15900.0,18500.0,15300.0,15880.0,1356916
PFGRUPSURA.CL,2020,7,15900.0,17940.0,15780.0,16320.0,1294700
PFGRUPSURA.CL,2020,8,16400.0,18460.0,16200.0,18000.0,1411445
PFGRUPSURA.CL,2020,9,18880.0,19960.0,18000.0,18500.0,1594594
PFGRUPSURA.CL,2020,10,18080.0,18780.0,15510.0,16710.0,752446
PFGRUPSURA.CL,2020,11,16710.0,18470.0,16650.0,18000.0,2280295
PFGRUPSURA.CL,2020,12,18400.0,22650.0,18000.0,22000.0,3544900
PFGRUPSURA.CL,2021,1,22000.0,22470.0,20400.0,20500.0,1191436
PFGRUPSURA.CL,2021,2,20500.0,21500.0,19400.0,19900.0,980905
PFGRUPSURA.CL,2021,3,20310.0,20390.0,18640.0,18940.0,1082608
PFGRUPSURA.CL,2021,4,18940.0,19000.0,16850.0,16940.0,822739
PFGRUPSURA.CL,2021,5,16300.0,18360.0,16220.0,17600.0,1027383
PFGRUPSURA.CL,2021,6,18000.0,36980.0,16520.0,16520.0,630108
PFGRUPSURA.CL,2021,7,16500.0,17550.0,16100.0,16280.0,462009
PFGRUPSURA.CL,2021,8,16300.0,18390.0,15810.0,17850.0,903237
PFGRUPSURA.CL,2021,9,18170.0,18520.0,17630.0,18420.0,909700
PFGRUPSURA.CL,2021,10,18550.0,19260.0,18440.0,18890.0,1485719
PFGRUPSURA.CL,2021,11,18890.0,20250.0,18200.0,19920.0,1059200
PFGRUPSURA.CL,2021,12,24000.0,24800.0,20900.0,22250.0,2872548
PFGRUPSURA.CL,2022,1,22300.0,28800.0,20300.0,28740.0,4300838
PFGRUPSURA.CL,2022,2,27400.0,29000.0,22150.0,23050.0,3240547
PFGRUPSURA.CL,2022,3,23000.0,24500.0,21900.0,22300.0,764226737
PFGRUPSURA.CL,2022,4,22400.0,22900.0,21240.0,21800.0,955439
PFGRUPSURA.CL,2022,5,21790.0,23000.0,20900.0,22300.0,1704242
PFGRUPSURA.CL,2022,6,22310.0,22800.0,16500.0,16500.0,1697652
PFGRUPSURA.CL,2022,7,15900.0,17980.0,15400.0,15400.0,703676
PFGRUPSURA.CL,2022,8,15080.0,16600.0,15000.0,15520.0,726460
PFGRUPSURA.CL,2022,9,15480.0,15550.0,12600.0,12800.0,853381
PFGRUPSURA.CL,2022,10,13030.0,13900.0,11610.0,13660.0,770028
PFGRUPSURA.CL,2022,11,14970.0,15490.0,12830.0,13000.0,429796305
PFGRUPSURA.CL,2022,12,13000.0,13220.0,12000.0,13200.0,722373
PFGRUPSURA.CL,2023,1,13178.1796875,13400.0,11920.0,12280.0,587008
PFGRUPSURA.CL,2023,2,12280.0,12280.0,9600.0,9600.0,1296374
PFGRUPSURA.CL,2023,3,10200.0,12230.0,10000.0,11290.0,1743335
PFGRUPSURA.CL,2023,4,11290.0,12070.0,10650.0,11600.0,810319
PFGRUPSURA.CL,2023,5,11600.0,11990.0,11000.0,11250.0,464701
PFGRUPSURA.CL,2023,6,11250.0,14010.0,11250.0,12950.0,1219128
PFGRUPSURA.CL,2023,7,12950.0,14440.0,12900.0,14400.0,907648
PFGRUPSURA.CL,2023,8,13910.0,14300.0,12010.0,12500.0,489539059
PFGRUPSURA.CL,2023,9,12200.0,12700.0,10500.0,12270.0,4423382
PFGRUPSURA.CL,2023,10,12490.0,12600.0,11810.0,12010.0,786604
PFGRUPSURA.CL,2023,11,11960.0,12600.0,11800.0,12360.0,856421
PFGRUPSURA.CL,2023,12,12500.0,13780.0,12100.0,13500.0,970513
PFGRUPSURA.CL,2024,1,13500.0,17680.0,13500.0,16400.0,2237099
PFGRUPSURA.CL,2024,2,16400.0,17080.0,15700.0,16220.0,2401718
PFGRUPSURA.CL,2024,3,16320.0,19500.0,16320.0,18540.0,3154067
PFGRUPSURA.CL,2024,4,18540.0,23920.0,18540.0,23120.0,4283696
PFGRUPSURA.CL,2024,5,23120.0,27800.0,18500.0,24000.0,3032172
PFGRUPSURA.CL,2024,6,24000.0,25500.0,24020.0,24420.0,1667073
